进口酒,1,13.8
进口酒,1,13.8
食用油,1,109
一次性用品,1,10
常温乳品,4,65
糕点,1,13.7
卫生巾,1,5.3
冷藏肉制品,1,7.3
冷冻火锅类,0.662,32.6
调味料,1,2.9
酱菜类,1,0.5
酱菜类,1,1
常温乳品,1,65
膨化点心,1,7.5
乳饮料,2,2.9
糖果,0.15,54
料理切具,1,8
蔬菜,0.372,1.76
冷藏料理,1,19.7
糕点,1,1.9
炒货,1,5.9
南北干货,1,25.9
冷藏乳品,1,12.9
猪肉,1.784,41.8
常温肉制品,1,13.3
蔬菜,0.268,3.96
蔬菜,0.378,9.96
蔬菜,0.354,9.6
蔬菜,1,30
蔬菜,0.266,7.8
加工豆类,0.322,9.96
膨化点心,1,7.9
膨化点心,1,2.9
蜜饯,1,4.9
水果,1.3,11.98
饼干,1,6.9
即食熟制品,1,17.9
打扫用品,1,12
蔬菜,0.356,5.6
常温肉制品,1,18.7
盐/糖,4,6.8
液体调料,1,12.9
液体调料,1,3.9
酱菜类,1,6.7
炒货,1,5.9
蔬菜,0.308,7.6
常温乳品,1,9.8
袋装速食面组,1,7.5
冲调食品,1,60.3
果冻,1,4.2
液体调料,1,11.3
膨化点心,1,5.9
膨化点心,1,2.3
洗衣用品,1,23.9
调味酱,1,8.9
蔬菜,1.054,3.96
无糖食品,1,11.8
加工豆类,0.158,27.2
猪肉,0.306,29.8
液体调料,-1,11.7
液体调料,1,11.7
饼干,1,4.3
蔬菜,0.556,16
液体调料,1,18.9
蔬菜,0.448,7.6
进口酒,1,6.5
常温乳品,2,5.3
无糖食品,1,25
膨化点心,1,2.3
膨化点心,1,8.7
女内衣裤,1,20
蔬菜,0.64,1.8
蔬菜,0.513,3.96
蔬菜,0.278,16.8
蔬菜,0.189,5.98
糕点,1,10.9
饼干,1,29.8
加工豆类,1.304,2.96
调味料,1,12.9
调味料,1,2.9
葡萄/果酒,1,13.9
五谷杂粮,1,35.9
冲调食品,1,25.9
炒货,7,13.9
冷冻水饺,1,5.9
一次性用品,1,5
蛋类,1.6,6.78
糖果,0.254,39.6
蛋类,1,75
糕点,0.212,25
蔬菜,0.434,5.56
盐/糖,1,2.3
蔬菜,0.92,7.6
加工豆类,0.122,27.2
膨化点心,1,7.5
口腔卫生用品,1,9.7
膨化点心,1,33.9
常温肉制品,1,16.3
室内清洁剂,1,8.9
液体调料,1,1.9
糖果,1,16.9
黄酒,1,13.9
常温乳品,1,65
蔬菜,0.198,9
巧克力,1,47
办公配件,1,20.3
膨化点心,1,19.9
蔬菜,1.154,3.96
蔬菜,0.611,5
调味料,1,3.7
袋装速食面组,1,14.7
冷藏肉制品,1,11.3
炒货,0.152,35
浴厕厨清洁剂,1,10.9
鞋类护理用品,1,4.9
蔬菜,1.412,2.56
水果,2.316,9.96
糖果,0.12,71
纸制品,1,17.7
水果,1.264,5.96
五谷杂粮,1,7.9
糕点,0.078,15.8
袋装速食面,1,1.5
膨化点心,1,6
调味料,1,4.3
即食熟制品,1,6.9
乳饮料,4,1.5
冷冻水饺,1,8.9
即食熟制品,1,13.9
冲调食品,1,30.7
南北干货,1,39.9
盐/糖,1,2.3
蔬菜,0.364,1.48
调味油,1,13.9
炒货,7,8.5
膨化点心,1,5.9
盐/糖,1,2.3
饼干,1,4.3
进口饮料,1,5.7
外送面包糕点,1,10.9
净水,1,1.3
巧克力,1,19.5
蔬菜,0.546,9.6
香烟,1,23
蔬菜,0.61,2.58
蛋类,1.104,6.78
蔬菜,0.748,1.8
膨化点心,1,7.9
炒货,1,13.9
果冻,1,3.5
蔬菜,0.901,3.16
蜜饯,1,9.9
玻璃器皿,1,5
饼干,1,4.5
国产白酒,2,39
蔬菜,0.48,5.8
液体调料,1,4.8
调味油,1,24.9
常温乳品,16,2.7
糖果,0.446,51.8
一次性用品,1,6
鸡产品,0.38,19.6
香烟,20,22
蔬菜,0.22,3.96
蔬菜,0.192,7.96
蔬菜,0.488,2.56
常温乳品,12,5.5
卫生巾,4,1.5
袋装速食面,1,0.5
桶杯装速食面,1,3.7
口香糖,1,2.9
节庆饰品,1,13
膨化点心,1,4
无糖食品,1,116
膨化点心,1,3.7
猪肉,0.84,41.8
蛋类,0.722,6.78
即食熟制品,1,6.5
南北干货,1,16.3
蛋类,1,75
碳酸饮料,1,3
无糖食品,1,12
纸制品,1,14.5
糕点,1,9.3
洗浴用品,1,1.9
水果,0.502,9.96
糖果,0.41,23.8
蔬菜,3.596,1.96
水果,1.888,3.18
口香糖,1,9.9
无糖食品,1,38
液体调料,1,4.9
卫生巾,1,9.9
液体调料,1,6.9
酱菜类,1,6.7
罐头,1,30.9
蔬菜,1.102,3.16
蜜饯,0.59,33.8
膨化点心,1,7.5
蜜饯,0.426,33.8
外送面包糕点,1,7.5
膨化点心,1,7.5
即食熟制品,1,3.5
罐头,12,3.2
果冻,1,2.3
饼干,1,6.9
蔬菜,0.417,2.56
糕点,1,6.9
蔬菜,0.126,9
蔬菜,0.606,5
外送面包糕点,2,10.9
蔬菜,0.232,5.8
液体调料,1,6.9
蔬菜,0.642,2.56
五谷杂粮,1,75
蜜饯,1,4.5
常温乳品,1,76
蔬菜,3.164,1.96
无糖食品,0.138,24
蔬菜,0.498,12
蔬菜,0.262,5.6
糕点,1,6.9
无糖食品,1,20
袋装速食面,1,0.5
糕点,1,4.7
乳饮料,1,2.9
一次性用品,1,5
膨化点心,1,8
糕点,0.654,23.8
糕点,1,17.9
常温乳品,3,2.1
蔬菜,1.748,1.96
蔬菜,0.314,7.8
蜜饯,0.176,29.8
调味酱,1,3.7
胶水胶带,1,1.7
冷藏乳品,1,12.8
水果,0.708,15.96
洗衣用品,3,16.9
常温乳品,12,5
蛋类,1,78
调味料,1,2
纸制品,1,5.9
糖果,0.622,49.8
纸制品,2,15.9
蔬菜,0.604,1.98
饼干,1,2.9
常温肉制品,1,12.9
桶杯装速食面,1,3.9
炒货,0.436,13.8
调味酱,1,7.9
蜂蜜/面包酱,1,21.9
饼干,1,4.3
无糖食品,1,20
糕点,0.286,23.8
果冻,0.508,13.8
蔬菜,0.264,7.8
蔬菜,0.23,5
蔬菜,0.364,5.6
糖果,0.412,47.8
糖果,0.46,47.8
进口酒,1,6.5
猪肉,0.97,27.8
蔬菜,0.52,6
浴厕厨清洁剂,1,3.5
鞋类护理用品,1,5.9
纸制品,1,13.9
盐/糖,1,2.3
蔬菜,0.44,2.56
纸制品,1,13.9
国产白酒,6,48
液体调料,1,8.2
蜜饯,1,5.9
饼干,1,6.7
炒货,1,4.9
糖果,1,29.9
蔬菜,0.324,9.6
冷冻包子馒头,1,4.3
外送面包糕点,7,7.5
蔬菜,1,4.98
糖果,0.196,49.8
糕点,0.38,21.6
饼干,1,2.9
糕点,1,14.3
南北干货,1,8.9
液体调料,1,3.8
个人卫生用品,1,2
冷藏肉制品,1,17.3
炒货,1,14.9
水果,2.148,2
外送面包糕点,1,6.9
调味酱,1,7.9
饼干,1,21.9
水果,1.866,10
水果,2.67,10
即食熟制品,1,11.9
调味酱,1,15.3
果汁饮料,24,2
外送面包糕点,1,7.5
糕点,1,9.9
糕点,1,7.7
巧克力,1,13.5
五谷杂粮,1,35.9
鸡产品,0.668,35.8
常温肉制品,1,4.3
常温乳品,24,3
液体调料,1,6.7
蛋类,1.15,19.8
液体调料,1,6.9
糕点,1,10.3
无糖食品,1,25.9
女袜,1,6
糖果,1,6
袋装速食面组,1,14.7
炒货,1,1.8
糖果,0.374,39.8
纸制品,1,13.9
果冻,1,2.5
果冻,1,4
冷藏肉制品,1,17.3
蔬菜,0.78,2.58
冷藏乳品,1,2.4
水果,1.27,2
饼干,1,4.3
加工豆类,0.218,7.76
现制中式面点,4,1
蔬菜,0.445,3.8
蔬菜,0.434,5.8
鸡产品,0.426,17.6
洗衣用品,1,19.7
蔬菜,0.586,3.96
蔬菜,0.35,18
香烟,10,12
蛋类,1,78
糖果,0.432,47.8
糕点,1,9.3
即食熟制品,1,6.9
五谷杂粮,1,75
糕点,1,14.3
果冻,1,2.5
食用油,1,87.9
巧克力,0.18,138
饼干,1,4.5
饼干,1,4.3
膨化点心,1,12.9
饼干,1,14
糕点,1,1.9
蔬菜,0.65,6.56
卫生巾,1,2.9
即食熟制品,1,6.5
蛋类,1,78
冲调食品,1,30.7
饼干,0.234,19.8
糕点,1,10.9
果冻,0.172,45.6
猪肉,2.272,27.8
蔬菜,0.216,9
蔬菜,0.514,5
水果,2.698,7.98
膨化点心,1,33.9
外送面包糕点,8,12.9
果汁饮料,1,6.9
常温乳品,24,3
冲调食品,1,60.3
加工豆类,0.254,6.96
液体调料,1,5.5
蔬菜,0.281,4
酱菜类,1,6.9
水果,0.628,17.6
调味料,1,6.7
蜜饯,1,4.9
无糖食品,1,25
膨化点心,1,7.5
水果,0.776,31.8
袋装速食面组,1,14.7
饼干,1,3.5
冷藏乳品,1,15.5
五谷杂粮,2.292,5.58
蔬菜,0.612,5.56
纸制品,1,24.9
女内衣裤,1,109
罐头,1,11.7
糖果,1,10.5
冷藏乳品,1,9.9
卫生巾,1,7.9
果冻,1,4
南北干货,1,27.7
蔬菜,0.396,5.6
外送面包糕点,1,12.9
水果,1.412,3.18
酱菜类,1,0.5
蔬菜,0.774,3.8
蔬菜,0.706,1.98
蛋类,0.77,6.78
口香糖,1,10.4
水果,0.746,30
冷藏肉制品,1,11.9
冷冻水饺,1,17.3
卫生巾,1,5.9
水果,0.304,30
蔬菜,1.086,5.56
桶杯装速食面,1,4.5
蔬菜,1,30
加工豆类,0.524,2.96
五谷杂粮,0.001,13.8
蜜饯,1,5.5
葡萄/果酒,1,15.9
液体调料,1,6.9
蔬菜,0.477,3.8
调味料,1,3.3
炒货,1,8.3
蔬菜,0.666,7.6
蔬菜,0.836,5.8
水果,1.26,9.98
煮食面/粉,0.456,10.8
膨化点心,1,19.9
膨化点心,1,3.3
蔬菜,0.359,5.98
液体调料,1,5.5
蔬菜,0.422,3.8
外送面包糕点,1,6.9
饼干,1,5.3
净水,1,1.8
常温乳品,16,2.8
蔬菜,0.214,7.8
蛋类,1.132,19.2
即食熟制品,1,18.9
酱菜类,0.346,13.8
冷藏乳品,1,14.9
糕点,1,14.3
冲调食品,1,38.7
食用油,1,145
炒货,1,26.9
外送面包糕点,7,12.9
蔬菜,0.508,5.8
调味料,1,11.3
蛋类,1.638,6.78
液体调料,-1,12.9
无糖食品,1,23
调味料,1,3.7
蛋类,0.798,6.78
调味酱,1,7.3
蔬菜,0.354,2.56
酱菜类,1,0.5
食用油,1,145
果汁饮料,1,42
冷藏乳品,1,11.8
外送面包糕点,1,6.9
纸制品,1,14.5
纸制品,1,13.9
膨化点心,1,4.3
膨化点心,1,7.9
即食熟制品,1,19.8
蔬菜,0.577,5
口腔卫生用品,1,11.9
纸制品,1,11.9
冷藏乳品,1,11.8
冷藏乳品,1,12.9
调味料,1,2.7
凉拌熟食,0.658,20
膨化点心,1,3.6
膨化点心,1,7.9
膨化点心,1,4.3
炒货,1,5.3
碳酸饮料,1,3
液体调料,1,8.9
口香糖,1,3.4
纸制品,1,4.7
冷藏肉制品,2,2
即食熟制品,1,4.2
南北干货,0.184,33.8
口腔卫生用品,1,2.9
蛋类,0.65,19.6
炒货,1,9.5
五谷杂粮,1,4
饼干,1,9.7
糕点,1.528,19
膨化点心,1,5.9
蔬菜,0.306,3.96
五谷杂粮,2,7.9
膨化点心,1,6
蔬菜,0.809,4
蔬菜,0.784,1.98
液体调料,1,4.7
男内衣裤,1,25
糕点,1,7.9
液体调料,1,3.9
蔬菜,-1,4.98
蔬菜,1,4.98
蔬菜,1.042,3.96
盐/糖,1,6.8
常温乳品,24,3
饼干,0.804,19.6
膨化点心,1,5.9
巧克力,-1,25.8
巧克力,1,25.8
冷藏乳品,1,12.9
蔬菜,0.52,3.96
蔬菜,0.276,18
常温乳品,24,3
糖果,0.172,49.8
蛋类,0.67,6.78
饼干,1,4.3
糕点,0.166,51.6
进口酒,1,13.8
盐/糖,2,2.8
猪肉,0.224,27.8
常温肉制品,1,13.3
炒货,1,22
水果,1.136,4.98
膨化点心,1,2.3
蜜饯,1,5.4
浴厕厨清洁剂,1,23.9
冷冻水饺,1,10.3
水果,0.758,17.8
冲调食品,1,25.7
冷藏乳品,1,12.9
液体调料,1,7.9
蔬菜,0.591,2.56
蔬菜,0.304,5
食用油,1,109
葡萄/果酒,1,13.9
果冻,0.608,22.6
蔬菜,0.204,7.47
进口酒,1,6.5
膨化点心,1,33.9
蔬菜,0.42,4
蛋类,0.776,6.78
洗衣用品,1,9.9
蔬菜,0.66,1.98
鞋类护理用品,1,3.7
冲饮品,1,3
水果,0.702,5.96
纸制品,1,10.9
纸制品,1,18.9
糕点,1,10.9
童内衣裤,1,59.9
其他国产酒,1,38.5
水果,0.86,15.96
冷藏肉制品,1,18.5
膨化点心,1,19.9
啤酒,6,3.3
膨化点心,1,19.9
饼干,1,3.9
罐头,12,3.5
即食熟制品,1,3.5
蔬菜,0.486,9
调味酱,1,9.5
五谷杂粮,1,39.7
酱菜类,1,1.7
液体调料,1,1.9
炒货,0.232,110
膨化点心,2,49.8
糖果,0.382,51.8
蔬菜,0.196,5
冲调食品,1,38.7
纸制品,1,8.9
水果,1,88
炒货,1,12.5
童装,1,85
蔬菜,0.598,18
加工豆类,0.276,7.76
进口酒,1,13.8
水果,1.808,27.8
蔬菜,0.626,3.96
蔬菜,2.176,3.96
酱菜类,1,0.5
浴厕厨清洁剂,1,4.3
无糖食品,1,48
蔬菜,0.962,2.56
蔬菜,0.794,2.58
南北干货,0.294,37.8
饼干,1,17.9
纯果汁,1,5
冲调食品,1,24.3
冷冻汤圆,1,8.3
液体调料,1,5.5
五谷杂粮,1,75
饼干,1,5.7
五谷杂粮,1,21.9
牛肉,0.158,44
糕点,1,7.9
冲调食品,1,17.3
饼干,1,5.7
糕点,1,10.9
蜜饯,1,4.7
常温乳品,1,65
桶杯装速食面,1,3.5
蔬菜,1.028,3.96
常温乳品,1,66
巧克力,1,4.9
蜜饯,1,7.9
水果,1.1,11.98
蜂蜜/面包酱,1,35.7
蜂蜜/面包酱,1,69.7
糖果,0.438,39.8
蔬菜,0.412,2.58
冲调食品,1,14.5
童内衣裤,1,25.5
蔬菜,0.472,5.6
蔬菜,0.582,7.6
洗衣用品,1,7.9
水果,1.008,15.96
饼干,1,5.3
无糖食品,1,23
外送面包糕点,1,12.9
调味料,1,5.3
凉拌熟食,0.238,20
无糖食品,1,38
冲调食品,1,28
常温乳品,1,2
糕点,1,7.3
糕点,1,9.9
蜜饯,1,14.9
蔬菜,0.912,3.16
罐头,12,3.7
糕点,0.242,23.8
炒货,1,29.5
液体调料,1,9.5
液体调料,1,1.1
炒货,0.506,11.8
饼干,1,6.5
蜜饯,1,24.9
液体调料,1,4.5
蔬菜,0.734,1.98
常温乳品,24,5.3
液体调料,1,7.9
无糖食品,1,30.5
卫生巾,1,3.9
蔬菜,0.632,4
无糖食品,1,11.8
蔬菜,1,18
加工豆类,1,2
盐/糖,1,6.8
冲调食品,1,24.3
常温乳品,2,2.1
洗浴用品,1,4.9
饼干,1,5.5
蜜饯,1,6.5
无糖食品,1,25
水果,3.316,11.98
常温乳品,12,5.5
蔬菜,1.97,1.96
膨化点心,3,49.8
南北干货,0.174,89.8
炒货,1,3
果冻,1,4
水果,1.426,5.96
蔬菜,1.292,5.8
调味料,1,2.9
炒货,0.302,11.8
糕点,1,6.5
蜜饯,1,11.9
煮食面/粉,1,4.7
炒货,7,6.9
冷藏乳品,1,3.9
液体调料,1,1.3
膨化点心,1,33.9
水果,1.65,5.96
蜜饯,1,5.5
罐头,12,3.8
罐头,1,5.9
膨化点心,1,3.3
进口酒,1,13.8
女袜,1,6
饼干,1,4.5
果冻,1,3.6
糕点,1,10.9
炒货,1,13.9
冷冻点心,1,6.3
水果,1.68,7.96
糖果,0.29,49.8
糖果,0.222,54
糕点,0.95,23.8
液体调料,1,9.5
口香糖,1,5.2
进口酒,1,13.8
饼干,1,98
纸制品,1,14.5
纸制品,1,2
桌上用品,1,17
蜜饯,1,4.5
炒货,0.214,35
常温乳品,2,78
浴厕厨清洁剂,1,4.9
液体调料,1,6.7
调味酱,1,2
水果,1.714,3.98
蔬菜,0.498,1.98
食用油,1,59.9
水果,3.115,3.98
猪肉,2.628,19.8
蔬菜,1,5.5
加工豆类,0.308,10
糕点,1,6.3
南北干货,1,27.7
果冻,1,4
糕点,0.236,15.8
蜂蜜/面包酱,1,36
猪肉,1.628,25.8
蔬菜,0.446,5.98
蔬菜,0.412,9
膨化点心,1,4
糖果,0.302,49.8
冷冻水饺,1,17.3
调味酱,1,6.9
纯果汁,1,12.3
外送面包糕点,1,10.9
口腔卫生用品,1,10.9
猪肉,0.606,29.8
饼干,1,5.9
卫生巾,1,9.5
猪肉,1.118,41.8
膨化点心,1,7.9
水果,0.578,25
冷冻汤圆,1,8.3
调味料,1,2.9
膨化点心,0.294,27.8
炒货,1,8.9
冲调食品,1,30.7
膨化点心,1,7.5
水果,2.044,11.98
进口酒,1,13.8
啤酒,12,5.9
冷藏肉制品,1,18.5
冷藏奶油芝士,1,16.8
酱菜类,1,7.3
饼干,1,21.7
碳酸饮料,1,6.9
蔬菜,0.456,9.6
蛋类,0.964,6.78
浴厕厨清洁剂,1,17.9
纸尿裤,1,33.7
水果,1.064,17.6
蔬菜,0.46,7.6
外送面包糕点,1,10.9
蔬菜,0.771,3.8
蔬菜,0.932,56
卤制熟食,0.554,40
外送面包糕点,1,6.9
外送面包糕点,1,10.9
蔬菜,0.446,5.8
外送面包糕点,1,12.9
蔬菜,0.368,3.96
膨化点心,1,2.9
即食熟制品,1,10.9
玻璃器皿,10,3
酱菜类,1,2.7
酱菜类,1,1.7
即食熟制品,0.052,55.8
洗浴用品,1,4.9
纸制品,1,15.7
果汁饮料,1,11.3
罐头,1,15.5
蜜饯,1,4.9
蜜饯,1,5.5
胶水胶带,1,1.7
罐头,1,5.9
饼干,1,19.9
蔬菜,0.606,1.96
蔬菜,0.806,6.56
糖果,0.218,39.6
滋补营养品,1,155
即食熟制品,0.344,59
巧克力,0.244,138
茶饮料,1,3.5
茶饮料,1,3
葡萄/果酒,1,29
卫生巾,1,8.9
外送面包糕点,1,7.5
蔬菜,0.32,5.6
外送面包糕点,1,7.5
水果,5.856,3.98
饼干,0.482,19.8
桶杯装速食面,1,4.5
卫生巾,1,4.7
糕点,1,4.5
炒货,0.694,11.8
猪肉,0.52,27.8
饼干,0.18,59.8
蜜饯,1,4.9
膨化点心,1,7.5
膨化点心,1,3.9
水果,0.72,17.6
膨化点心,1,3.5
水果,4.162,11.98
五谷杂粮,1,35.9
糖果,0.226,47.8
加工豆类,0.566,2.96
调味料,1,1.9
进口酒,1,13.8
卫生巾,1,4.7
饼干,1,9.9
炒货,1,6.9
即食熟制品,1,10.9
饼干,1,6.5
巧克力,1,14.3
乳饮料,1,10.7
蔬菜,0.45,5
炒货,0.494,11.8
纯果汁,1,12.3
蛋类,1,78
酱菜类,5,0.5
炒货,1,22
进口酒,1,13.8
糕点,1,9.9
糖果,0.682,49.8
蔬菜,0.36,7.8
蔬菜,0.562,16
蔬菜,0.572,6.56
糕点,1,18.9
葡萄/果酒,1,13.9
糖果,0.13,25.6
水果,1.506,9.98
糖果,2,0.5
糕点,1,7.9
外送面包糕点,1,10.9
调味酱,1,9.9
凉拌熟食,0.518,20
冲饮品,1,4.9
糕点,1.142,23.8
加工豆类,0.674,2.96
蛋类,1.076,6.78
饼干,1,19.7
糕点,1,5.3
外送面包糕点,1,7.5
南北干货,0.104,99
蛋类,1,75
罐头,12,3.2
果汁饮料,1,10.9
煮食面/粉,0.458,10.8
猪肉,0.874,25.8
水果,1,59
蔬菜,0.444,1.8
蔬菜,0.562,2.58
即食熟制品,1,10.9
炒货,0.398,68
果汁饮料,20,3.8
纸制品,1,8.9
蔬菜,0.86,5
糖果,0.306,39.6
蔬菜,0.706,5.6
蔬菜,0.542,2.56
蔬菜,0.597,6.56
糖果,1,10.9
运动机能饮料,1,3.9
糖果,0.102,51.8
蔬菜,0.55,1.8
罐头,1,3.9
蜜饯,1,4.5
蔬菜,1.72,5.8
糕点,1,5.9
糖果,1,54.9
碳酸饮料,1,6.9
外送面包糕点,1,6.9
蔬菜,0.55,6.56
液体调料,1,4.8
罐头,1,9.9
饼干,0.62,19.6
盐/糖,1,2.8
浴厕厨清洁剂,1,5.7
蛋类,4,11.9
糕点,0.56,39.8
罐头,1,5.9
碳酸饮料,1,2.8
饼干,0.348,39.8
洗衣用品,1,10.9
蔬菜,0.408,3.96
蛋类,1.37,19.6
蔬菜,0.344,9
浴厕厨清洁剂,2,4.7
糕点,0.06,39.8
蔬菜,0.54,2.58
膨化点心,4,33.9
啤酒,12,4.5
口腔卫生用品,1,13.7
糖果,0.312,49.8
蔬菜,0.506,5.8
炒货,3,8.7
盐/糖,1,6.8
糖果,1,7.2
膨化点心,1,33.9
炒货,1,4.3
液体调料,1,12.9
浴厕厨清洁剂,1,15.9
洗衣用品,1,35.9
蔬菜,0.896,12
蔬菜,0.516,16
南北干货,0.174,70
炒货,0.614,11.8
酱菜类,1,1.7
水果,2.978,5.96
蔬菜,0.402,16.8
即食熟制品,1,10.9
节庆饰品,1,5
常温乳品,1,2
蔬菜,2,4.98
蔬菜,0.268,9.6
常温乳品,12,5.5
常温乳品,24,2
进口酒,1,13.8
国产白酒,1,48
国产白酒,3,35
液体调料,1,12.9
膨化点心,1,33.9
调味料,1,7.3
液体调料,1,5.7
五谷杂粮,1,18.9
液体调料,1,25.3
糕点,0.258,23.8
加工豆类,0.559,2.96
纯果汁,1,11.9
罐头,1,4.9
糖果,1,4
冲调食品,1,60.3
进口酒,1,13.8
果汁饮料,1,13.7
奶粉,1,36
外送面包糕点,1,5.9
蔬菜,0.43,2.58
蔬菜,0.254,18
水果,2.28,17.6
炒货,0.216,105.8
糖果,1,16.9
炒货,0.282,35.8
蔬菜,0.592,5.56
啤酒,6,3.5
调味料,1,2
酱菜类,1,7.3
饼干,1,5.3
卫生巾,1,10.7
外送面包糕点,1,12.9
水果,2.422,2
蔬菜,2.074,1.98
口腔卫生用品,1,4.9
外送面包糕点,1,7.5
纸制品,1,8.9
酱菜类,1,1.7
口香糖,1,1.5
糕点,0.16,51.8
水果,1.234,3.98
水果,1.728,5.98
蔬菜,0.282,3.96
水果,0.73,3.98
一次性用品,1,9.9
蔬菜,1.764,2.56
冷冻汤圆,1,14.3
膨化点心,0.218,27.8
凉拌熟食,0.218,20
蛋类,1,18.9
糕点,1,12
蔬菜,0.702,1.98
进口饮料,1,5.5
糖果,1,4
液体调料,1,4.9
蔬菜,0.588,16.8
调味酱,1,7.9
水果,1.078,11.98
冷冻水产,0.356,31.8
果冻,1,2.3
调味料,1,3.3
蔬菜,2.1,1.48
液体调料,1,12.9
果汁饮料,1,12.7
口腔卫生用品,1,7.7
膨化点心,1,49.8
膨化点心,1,27.9
冷藏乳品,1,15.5
口腔卫生用品,1,7.7
水果,0.744,11.98
饼干,1,6.5
调味料,1,3.9
炒货,0.89,11.8
咖啡,1,40.3
即食熟制品,1,13.9
果冻,0.936,17.8
茶饮料,1,11.3
进口酒,1,13.8
罐头,1,9.5
碳酸饮料,1,10.9
饼干,1,6.9
糕点,1,5.9
口腔卫生用品,1,8.9
糕点,1.934,15.6
炒货,0.332,13.8
咖啡,1,15.3
调味料,1,2.9
蔬菜,0.296,5.8
糕点,1,10.9
袋装速食面组,1,22.5
即食熟制品,1,28.9
纸制品,1,14.5
纸制品,1,1.9
糕点,0.392,15.6
水果,1.948,15.96
酱菜类,1,0.5
常温乳品,1,65
水果,1.412,5.96
加工豆类,0.866,2.96
猪肉,0.208,29.8
炒货,1,4.3
常温乳品,24,7.1
蔬菜,0.23,6.56
猪肉,0.778,19.8
蔬菜,0.144,6.56
糕点,1,10.9
国产白酒,3,39
进口饮料,5,5.5
纸制品,1,2.9
五谷杂粮,0.841,4.4
冷冻汤圆,1,14.3
口香糖,1,10.9
巧克力,1,39.8
外送面包糕点,1,12.9
罐头,1,9.5
饼干,1,29.9
学生用品,1,2.3
胶水胶带,1,1.7
蜂蜜/面包酱,1,76
蔬菜,0.722,1.98
蔬菜,0.506,5.8
蔬菜,2,1.5
冷冻点心,1,7.7
蔬菜,0.406,7.6
即食熟制品,1,17.9
酱菜类,1,0.5
糕点,1,5.9
凉拌熟食,0.51,20
调味酱,1,6.3
蔬菜,0.284,7.6
糖果,1,16.9
液体调料,1,3.8
蔬菜,0.638,7.96
蔬菜,0.342,18
南北干货,1,44.9
加工豆类,1.644,2.96
冷冻水饺,1,10.3
猪肉,1.052,27.8
膨化点心,1,33.9
蔬菜,0.532,9.96
膨化点心,1,2.9
炒货,0.488,11.8
蛋类,1,75
保养用品,1,12.5
进口酒,2,13.8
啤酒,10,7
冷藏乳品,1,8
果汁饮料,1,2.9
国产白酒,2,138
碳酸饮料,1,10.9
蔬菜,0.701,2.56
炒货,1,11.8
糕点,1,6.9
口香糖,1,3.9
猪肉,0.476,29.8
纯果汁,1,12.3
炒货,1,8.7
糖果,0.238,49.8
膨化点心,1,3.9
蔬菜,0.638,3.96
洗护发用品,1,26.9
冷藏乳品,1,4.9
水果,1.472,9.98
炒货,1,4.3
饼干,1,6.5
蛋类,1,78
灯具光源,1,19.5
糕点,0.298,23.8
糕点,1,6.9
碳酸饮料,1,4.9
蔬菜,0.516,5.6
冷藏乳品,1,12.9
糕点,0.052,51.8
巧克力,0.06,79.6
猪肉,0.522,29.8
蛋类,1.146,19.2
糖果,0.488,23.8
巧克力,1,10
蔬菜,0.3,5.56
蔬菜,0.45,5.8
膨化点心,1,3.7
膨化点心,1,3.7
桶杯装速食面,1,6.5
洗衣用品,1,8.9
冲饮品,1,3.2
女内衣裤,1,20
果汁饮料,1,13.7
加工豆类,0.561,2.96
工具,1,15
果汁饮料,1,6.9
糖果,0.346,51.8
巧克力,0.104,138
炒货,0.304,13.8
蔬菜,1.064,3.96
糖果,0.248,54
膨化点心,1,3.5
蔬菜,1.825,3.96
调味酱,1,7.9
膨化点心,1,3.3
蜜饯,1,4.9
蜜饯,3,2.9
蔬菜,0.358,3.96
常温乳品,16,2.8
家事收纳,1,15
女袜,1,6
糕点,1,11.9
常温乳品,1,76
啤酒,6,2.9
蔬菜,0.538,3.96
加工豆类,0.4,7.76
液体调料,1,4.9
水果,1.522,2
酱菜类,1,0.5
酱菜类,1,2.7
蔬菜,0.798,2.56
调味酱,1,7.9
蔬菜,0.646,7.96
纸制品,1,13.9
水果,1.013,15.96
饼干,1,6.5
果汁饮料,1,13.7
即食熟制品,1,4.9
糕点,0.226,15.8
糕点,0.234,23.8
盐/糖,1,6.8
外送面包糕点,1,12.9
国产白酒,1,19.3
蔬菜,0.728,2.58
蛋类,-1,8.9
蛋类,1,8.9
液体调料,1,16.3
液体调料,1,8.9
调味酱,1,3.7
饼干,1,21.9
胶水胶带,1,4.7
糕点,0.3,23.8
洗衣用品,2,8.9
膨化点心,1,3.3
蜜饯,1,3.7
碳酸饮料,1,2.8
调味料,1,2.9
炒货,0.324,15.8
啤酒,12,5.9
炒货,0.296,35
液体调料,1,4.9
外送面包糕点,1,12.9
冷藏奶油芝士,1,19.9
即食熟制品,1,13.5
膨化点心,1,33.9
冷藏肉制品,1,16.5
饼干,1,4.5
炒货,6,13.9
桶杯装速食面,1,3.9
蔬菜,0.296,9
巧克力,1,10
卤制熟食,0.16,76
蛋类,1,8.9
蔬菜,0.866,2.56
蔬菜,1,6.56
即食熟制品,1,16.9
蔬菜,0.66,1.48
炒货,1,8.7
饼干,1,7
饼干,1,49
桌上用品,1,15
炒货,0.2,35
男袜,1,7
蔬菜,2.234,1.96
咖啡,1,22.3
冲饮品,1,9.9
猪肉,1.424,19.8
